"","year","date","location","result","team","conf","opp","opp_conf","tpm","tpa","tp_pct","round"
"295",2022,2022-03-24,"N","L","Texas Tech","B12","Duke","ACC",6,19,0.31578947368421,"3. SWEET SIXTEEN"
"296",2022,2022-03-24,"N","W","Duke","ACC","Texas Tech","B12",7,19,0.368421052631579,"3. SWEET SIXTEEN"
"297",2022,2022-03-24,"N","W","Houston","Amer","Arizona","P12",9,20,0.45,"3. SWEET SIXTEEN"
"298",2022,2022-03-24,"N","L","Arizona","P12","Houston","Amer",7,22,0.318181818181818,"3. SWEET SIXTEEN"
"299",2022,2022-03-20,"N","W","Houston","Amer","Illinois","B10",6,22,0.272727272727273,"2. ROUND OF 32"
"300",2022,2022-03-20,"N","L","Illinois","B10","Houston","Amer",6,25,0.24,"2. ROUND OF 32"
"301",2022,2022-03-20,"N","L","Ohio St.","B10","Villanova","BE",7,22,0.318181818181818,"2. ROUND OF 32"
"302",2022,2022-03-20,"N","W","Villanova","BE","Ohio St.","B10",8,23,0.347826086956522,"2. ROUND OF 32"
"303",2022,2022-03-20,"N","L","Michigan St.","B10","Duke","ACC",11,22,0.5,"2. ROUND OF 32"
"304",2022,2022-03-20,"N","W","Duke","ACC","Michigan St.","B10",5,13,0.384615384615385,"2. ROUND OF 32"
"305",2022,2022-03-20,"N","L","Notre Dame","ACC","Texas Tech","B12",9,28,0.321428571428571,"2. ROUND OF 32"
"306",2022,2022-03-20,"N","W","Texas Tech","B12","Notre Dame","ACC",4,15,0.266666666666667,"2. ROUND OF 32"
"307",2022,2022-03-20,"N","W","Miami FL","ACC","Auburn","SEC",3,15,0.2,"2. ROUND OF 32"
"308",2022,2022-03-20,"N","L","Auburn","SEC","Miami FL","ACC",5,26,0.192307692307692,"2. ROUND OF 32"
"309",2022,2022-03-20,"N","L","Texas","B12","Purdue","B10",10,28,0.357142857142857,"2. ROUND OF 32"
"310",2022,2022-03-20,"N","W","Purdue","B10","Texas","B12",6,17,0.352941176470588,"2. ROUND OF 32"
"311",2022,2022-03-20,"N","L","TCU","B12","Arizona","P12",6,26,0.230769230769231,"2. ROUND OF 32"
"312",2022,2022-03-20,"N","W","Arizona","P12","TCU","B12",5,27,0.185185185185185,"2. ROUND OF 32"
"313",2022,2022-03-20,"N","W","Iowa St.","B12","Wisconsin","B10",3,14,0.214285714285714,"2. ROUND OF 32"
"314",2022,2022-03-20,"N","L","Wisconsin","B10","Iowa St.","B12",2,22,0.0909090909090909,"2. ROUND OF 32"
"315",2022,2022-03-19,"N","W","North Carolina","ACC","Baylor","B12",11,25,0.44,"2. ROUND OF 32"
"316",2022,2022-03-19,"N","L","Baylor","B12","North Carolina","ACC",9,37,0.243243243243243,"2. ROUND OF 32"
"317",2022,2022-03-19,"N","L","Creighton","BE","Kansas","B12",12,28,0.428571428571429,"2. ROUND OF 32"
"318",2022,2022-03-19,"N","W","Kansas","B12","Creighton","BE",6,16,0.375,"2. ROUND OF 32"
"319",2022,2022-03-19,"N","L","Richmond","A10","Providence","BE",1,22,0.0454545454545455,"2. ROUND OF 32"
"320",2022,2022-03-19,"N","W","Providence","BE","Richmond","A10",12,22,0.545454545454545,"2. ROUND OF 32"
"321",2022,2022-03-19,"N","W","Michigan","B10","Tennessee","SEC",6,16,0.375,"2. ROUND OF 32"
"322",2022,2022-03-19,"N","L","Tennessee","SEC","Michigan","B10",2,18,0.111111111111111,"2. ROUND OF 32"
"323",2022,2022-03-19,"N","L","Saint Mary's","WCC","UCLA","P12",7,21,0.333333333333333,"2. ROUND OF 32"
"324",2022,2022-03-19,"N","W","UCLA","P12","Saint Mary's","WCC",4,9,0.444444444444444,"2. ROUND OF 32"
"325",2022,2022-03-19,"N","L","New Mexico St.","WAC","Arkansas","SEC",6,26,0.230769230769231,"2. ROUND OF 32"
"326",2022,2022-03-19,"N","W","Arkansas","SEC","New Mexico St.","WAC",3,16,0.1875,"2. ROUND OF 32"
"327",2022,2022-03-19,"N","W","Saint Peter's","MAAC","Murray St.","OVC",3,13,0.230769230769231,"2. ROUND OF 32"
"328",2022,2022-03-19,"N","L","Murray St.","OVC","Saint Peter's","MAAC",8,24,0.333333333333333,"2. ROUND OF 32"
"329",2022,2022-03-19,"N","L","Memphis","Amer","Gonzaga","WCC",4,19,0.210526315789474,"2. ROUND OF 32"
"330",2022,2022-03-19,"N","W","Gonzaga","WCC","Memphis","Amer",9,27,0.333333333333333,"2. ROUND OF 32"
"331",2022,2022-03-18,"N","L","Montana St.","BSky","Texas Tech","B12",8,24,0.333333333333333,"1. ROUND OF 64"
"332",2022,2022-03-18,"N","W","Texas Tech","B12","Montana St.","BSky",12,20,0.6,"1. ROUND OF 64"
"333",2022,2022-03-18,"N","W","Purdue","B10","Yale","Ivy",7,22,0.318181818181818,"1. ROUND OF 64"
"334",2022,2022-03-18,"N","L","Yale","Ivy","Purdue","B10",4,17,0.235294117647059,"1. ROUND OF 64"
"335",2022,2022-03-18,"N","L","Delaware","CAA","Villanova","BE",3,20,0.15,"1. ROUND OF 64"
"336",2022,2022-03-18,"N","W","Villanova","BE","Delaware","CAA",13,28,0.464285714285714,"1. ROUND OF 64"
"337",2022,2022-03-18,"N","W","Miami FL","ACC","USC","P12",1,14,0.0714285714285714,"1. ROUND OF 64"
"338",2022,2022-03-18,"N","L","USC","P12","Miami FL","ACC",9,20,0.45,"1. ROUND OF 64"
"339",2022,2022-03-18,"N","W","Notre Dame","ACC","Alabama","SEC",10,16,0.625,"1. ROUND OF 64"
"340",2022,2022-03-18,"N","L","Alabama","SEC","Notre Dame","ACC",8,24,0.333333333333333,"1. ROUND OF 64"
"341",2022,2022-03-18,"N","W","Texas","B12","Virginia Tech","ACC",10,19,0.526315789473684,"1. ROUND OF 64"
"342",2022,2022-03-18,"N","L","Virginia Tech","ACC","Texas","B12",4,12,0.333333333333333,"1. ROUND OF 64"
"343",2022,2022-03-18,"N","L","Chattanooga","SC","Illinois","B10",4,15,0.266666666666667,"1. ROUND OF 64"
"344",2022,2022-03-18,"N","W","Illinois","B10","Chattanooga","SC",3,17,0.176470588235294,"1. ROUND OF 64"
"345",2022,2022-03-18,"N","L","Wright St.","Horz","Arizona","P12",9,25,0.36,"1. ROUND OF 64"
"346",2022,2022-03-18,"N","W","Arizona","P12","Wright St.","Horz",11,20,0.55,"1. ROUND OF 64"
"347",2022,2022-03-18,"N","W","Iowa St.","B12","LSU","SEC",12,37,0.324324324324324,"1. ROUND OF 64"
"348",2022,2022-03-18,"N","L","LSU","SEC","Iowa St.","B12",4,19,0.210526315789474,"1. ROUND OF 64"
"349",2022,2022-03-18,"N","W","Houston","Amer","UAB","CUSA",10,21,0.476190476190476,"1. ROUND OF 64"
"350",2022,2022-03-18,"N","L","UAB","CUSA","Houston","Amer",5,19,0.263157894736842,"1. ROUND OF 64"
"351",2022,2022-03-18,"N","L","Davidson","A10","Michigan St.","B10",10,25,0.4,"1. ROUND OF 64"
"352",2022,2022-03-18,"N","W","Michigan St.","B10","Davidson","A10",7,26,0.269230769230769,"1. ROUND OF 64"
"353",2022,2022-03-18,"N","L","Seton Hall","BE","TCU","B12",6,21,0.285714285714286,"1. ROUND OF 64"
"354",2022,2022-03-18,"N","W","TCU","B12","Seton Hall","BE",4,10,0.4,"1. ROUND OF 64"
"355",2022,2022-03-18,"N","L","Colgate","Pat","Wisconsin","B10",10,22,0.454545454545455,"1. ROUND OF 64"
"356",2022,2022-03-18,"N","W","Wisconsin","B10","Colgate","Pat",6,17,0.352941176470588,"1. ROUND OF 64"
"357",2022,2022-03-18,"N","W","Auburn","SEC","Jacksonville St.","ASun",9,24,0.375,"1. ROUND OF 64"
"358",2022,2022-03-18,"N","L","Jacksonville St.","ASun","Auburn","SEC",8,25,0.32,"1. ROUND OF 64"
"359",2022,2022-03-18,"N","L","Cal St. Fullerton","BW","Duke","ACC",5,17,0.294117647058824,"1. ROUND OF 64"
"360",2022,2022-03-18,"N","W","Duke","ACC","Cal St. Fullerton","BW",9,22,0.409090909090909,"1. ROUND OF 64"
"361",2022,2022-03-18,"N","L","Loyola Chicago","MVC","Ohio St.","B10",8,28,0.285714285714286,"1. ROUND OF 64"
"362",2022,2022-03-18,"N","W","Ohio St.","B10","Loyola Chicago","MVC",1,15,0.0666666666666667,"1. ROUND OF 64"
"363",2022,2022-03-17,"N","W","Providence","BE","South Dakota St.","Sum",8,22,0.363636363636364,"1. ROUND OF 64"
"364",2022,2022-03-17,"N","L","South Dakota St.","Sum","Providence","BE",7,23,0.304347826086957,"1. ROUND OF 64"
"365",2022,2022-03-17,"N","L","Colorado St.","MWC","Michigan","B10",12,35,0.342857142857143,"1. ROUND OF 64"
"366",2022,2022-03-17,"N","W","Michigan","B10","Colorado St.","MWC",4,14,0.285714285714286,"1. ROUND OF 64"
"367",2022,2022-03-17,"N","W","Baylor","B12","Norfolk St.","MEAC",11,27,0.407407407407407,"1. ROUND OF 64"
"368",2022,2022-03-17,"N","L","Norfolk St.","MEAC","Baylor","B12",5,22,0.227272727272727,"1. ROUND OF 64"
"369",2022,2022-03-17,"N","L","Boise St.","MWC","Memphis","Amer",6,21,0.285714285714286,"1. ROUND OF 64"
"370",2022,2022-03-17,"N","W","Memphis","Amer","Boise St.","MWC",5,12,0.416666666666667,"1. ROUND OF 64"
"371",2022,2022-03-17,"N","L","Longwood","BSth","Tennessee","SEC",7,22,0.318181818181818,"1. ROUND OF 64"
"372",2022,2022-03-17,"N","W","Tennessee","SEC","Longwood","BSth",14,24,0.583333333333333,"1. ROUND OF 64"
"373",2022,2022-03-17,"N","L","Iowa","B10","Richmond","A10",6,29,0.206896551724138,"1. ROUND OF 64"
"374",2022,2022-03-17,"N","W","Richmond","A10","Iowa","B10",5,17,0.294117647058824,"1. ROUND OF 64"
"375",2022,2022-03-17,"N","L","Georgia St.","SB","Gonzaga","WCC",6,16,0.375,"1. ROUND OF 64"
"376",2022,2022-03-17,"N","W","Gonzaga","WCC","Georgia St.","SB",5,18,0.277777777777778,"1. ROUND OF 64"
"377",2022,2022-03-17,"N","L","Marquette","BE","North Carolina","ACC",8,31,0.258064516129032,"1. ROUND OF 64"
"378",2022,2022-03-17,"N","W","North Carolina","ACC","Marquette","BE",13,35,0.371428571428571,"1. ROUND OF 64"
"379",2022,2022-03-17,"N","L","Connecticut","BE","New Mexico St.","WAC",7,23,0.304347826086957,"1. ROUND OF 64"
"380",2022,2022-03-17,"N","W","New Mexico St.","WAC","Connecticut","BE",11,17,0.647058823529412,"1. ROUND OF 64"
"381",2022,2022-03-17,"N","L","Kentucky","SEC","Saint Peter's","MAAC",4,15,0.266666666666667,"1. ROUND OF 64"
"382",2022,2022-03-17,"N","W","Saint Peter's","MAAC","Kentucky","SEC",9,17,0.529411764705882,"1. ROUND OF 64"
"383",2022,2022-03-17,"N","L","Indiana","B10","Saint Mary's","WCC",2,10,0.2,"1. ROUND OF 64"
"384",2022,2022-03-17,"N","W","Saint Mary's","WCC","Indiana","B10",10,21,0.476190476190476,"1. ROUND OF 64"
"385",2022,2022-03-17,"N","W","Arkansas","SEC","Vermont","AE",7,21,0.333333333333333,"1. ROUND OF 64"
"386",2022,2022-03-17,"N","L","Vermont","AE","Arkansas","SEC",9,24,0.375,"1. ROUND OF 64"
"387",2022,2022-03-17,"N","L","Akron","MAC","UCLA","P12",4,17,0.235294117647059,"1. ROUND OF 64"
"388",2022,2022-03-17,"N","W","UCLA","P12","Akron","MAC",8,22,0.363636363636364,"1. ROUND OF 64"
"389",2022,2022-03-17,"N","L","Texas Southern","SWAC","Kansas","B12",3,14,0.214285714285714,"1. ROUND OF 64"
"390",2022,2022-03-17,"N","W","Kansas","B12","Texas Southern","SWAC",11,23,0.478260869565217,"1. ROUND OF 64"
"391",2022,2022-03-17,"N","W","Murray St.","OVC","San Francisco","WCC",6,21,0.285714285714286,"1. ROUND OF 64"
"392",2022,2022-03-17,"N","L","San Francisco","WCC","Murray St.","OVC",9,35,0.257142857142857,"1. ROUND OF 64"
"393",2022,2022-03-17,"N","W","Creighton","BE","San Diego St.","MWC",2,14,0.142857142857143,"1. ROUND OF 64"
"394",2022,2022-03-17,"N","L","San Diego St.","MWC","Creighton","BE",5,19,0.263157894736842,"1. ROUND OF 64"
"395",2022,2022-03-16,"N","L","Bryant","NEC","Wright St.","Horz",4,24,0.166666666666667,"0. FIRST FOUR"
"396",2022,2022-03-16,"N","W","Wright St.","Horz","Bryant","NEC",9,21,0.428571428571429,"0. FIRST FOUR"
"397",2022,2022-03-16,"N","W","Notre Dame","ACC","Rutgers","B10",6,19,0.31578947368421,"0. FIRST FOUR"
"398",2022,2022-03-16,"N","L","Rutgers","B10","Notre Dame","ACC",11,27,0.407407407407407,"0. FIRST FOUR"
"399",2022,2022-03-15,"N","L","Texas A&M Corpus Chris","Slnd","Texas Southern","SWAC",8,21,0.380952380952381,"0. FIRST FOUR"
"400",2022,2022-03-15,"N","W","Texas Southern","SWAC","Texas A&M Corpus Chris","Slnd",4,13,0.307692307692308,"0. FIRST FOUR"
"401",2022,2022-03-15,"N","W","Indiana","B10","Wyoming","MWC",2,13,0.153846153846154,"0. FIRST FOUR"
"402",2022,2022-03-15,"N","L","Wyoming","MWC","Indiana","B10",6,19,0.31578947368421,"0. FIRST FOUR"
"403",2021,2021-04-05,"N","W","Baylor","B12","Gonzaga","WCC",10,23,0.434782608695652,"6. CHAMPIONSHIP"
"404",2021,2021-04-05,"N","L","Gonzaga","WCC","Baylor","B12",5,17,0.294117647058824,"6. CHAMPIONSHIP"
"405",2021,2021-04-03,"N","L","Houston","Amer","Baylor","B12",6,19,0.31578947368421,"5. FINAL FOUR"
"406",2021,2021-04-03,"N","W","Baylor","B12","Houston","Amer",11,24,0.458333333333333,"5. FINAL FOUR"
"407",2021,2021-04-03,"N","L","UCLA","P12","Gonzaga","WCC",8,17,0.470588235294118,"5. FINAL FOUR"
"408",2021,2021-04-03,"N","W","Gonzaga","WCC","UCLA","P12",7,21,0.333333333333333,"5. FINAL FOUR"
"409",2021,2021-03-30,"N","L","USC","P12","Gonzaga","WCC",4,15,0.266666666666667,"4. ELITE EIGHT"
"410",2021,2021-03-30,"N","W","Gonzaga","WCC","USC","P12",7,21,0.333333333333333,"4. ELITE EIGHT"
"411",2021,2021-03-30,"N","W","UCLA","P12","Michigan","B10",3,13,0.230769230769231,"4. ELITE EIGHT"
"412",2021,2021-03-30,"N","L","Michigan","B10","UCLA","P12",3,11,0.272727272727273,"4. ELITE EIGHT"
"413",2021,2021-03-29,"N","L","Oregon St.","P12","Houston","Amer",6,16,0.375,"4. ELITE EIGHT"
"414",2021,2021-03-29,"N","W","Houston","Amer","Oregon St.","P12",11,32,0.34375,"4. ELITE EIGHT"
"415",2021,2021-03-29,"N","L","Arkansas","SEC","Baylor","B12",3,11,0.272727272727273,"4. ELITE EIGHT"
"416",2021,2021-03-29,"N","W","Baylor","B12","Arkansas","SEC",8,15,0.533333333333333,"4. ELITE EIGHT"
"417",2021,2021-03-28,"N","L","Creighton","BE","Gonzaga","WCC",5,23,0.217391304347826,"3. SWEET SIXTEEN"
"418",2021,2021-03-28,"N","W","Gonzaga","WCC","Creighton","BE",9,24,0.375,"3. SWEET SIXTEEN"
"419",2021,2021-03-28,"N","W","UCLA","P12","Alabama","SEC",10,29,0.344827586206897,"3. SWEET SIXTEEN"
"420",2021,2021-03-28,"N","L","Alabama","SEC","UCLA","P12",7,28,0.25,"3. SWEET SIXTEEN"
"421",2021,2021-03-28,"N","L","Florida St.","ACC","Michigan","B10",5,20,0.25,"3. SWEET SIXTEEN"
"422",2021,2021-03-28,"N","W","Michigan","B10","Florida St.","ACC",3,11,0.272727272727273,"3. SWEET SIXTEEN"
"423",2021,2021-03-28,"N","L","Oregon","P12","USC","P12",5,21,0.238095238095238,"3. SWEET SIXTEEN"
"424",2021,2021-03-28,"N","W","USC","P12","Oregon","P12",10,17,0.588235294117647,"3. SWEET SIXTEEN"
"425",2021,2021-03-27,"N","W","Oregon St.","P12","Loyola Chicago","MVC",5,13,0.384615384615385,"3. SWEET SIXTEEN"
"426",2021,2021-03-27,"N","L","Loyola Chicago","MVC","Oregon St.","P12",5,23,0.217391304347826,"3. SWEET SIXTEEN"
"427",2021,2021-03-27,"N","L","Villanova","BE","Baylor","B12",3,17,0.176470588235294,"3. SWEET SIXTEEN"
"428",2021,2021-03-27,"N","W","Baylor","B12","Villanova","BE",3,19,0.157894736842105,"3. SWEET SIXTEEN"
"429",2021,2021-03-27,"N","L","Oral Roberts","Sum","Arkansas","SEC",8,31,0.258064516129032,"3. SWEET SIXTEEN"
"430",2021,2021-03-27,"N","W","Arkansas","SEC","Oral Roberts","Sum",1,9,0.111111111111111,"3. SWEET SIXTEEN"
"431",2021,2021-03-27,"N","L","Syracuse","ACC","Houston","Amer",5,23,0.217391304347826,"3. SWEET SIXTEEN"
"432",2021,2021-03-27,"N","W","Houston","Amer","Syracuse","ACC",7,26,0.269230769230769,"3. SWEET SIXTEEN"
"433",2021,2021-03-22,"N","W","Oregon","P12","Iowa","B10",11,25,0.44,"2. ROUND OF 32"
"434",2021,2021-03-22,"N","L","Iowa","B10","Oregon","P12",8,25,0.32,"2. ROUND OF 32"
"435",2021,2021-03-22,"N","L","Oklahoma","B12","Gonzaga","WCC",5,16,0.3125,"2. ROUND OF 32"
"436",2021,2021-03-22,"N","W","Gonzaga","WCC","Oklahoma","B12",8,22,0.363636363636364,"2. ROUND OF 32"
"437",2021,2021-03-22,"N","L","Abilene Christian","WAC","UCLA","P12",4,19,0.210526315789474,"2. ROUND OF 32"
